id_alumne,any_matriculacio_assig,id_enseny,id_assig,tipus_apunt,qual,nota_primera_conv,nota_segona_conv
4273,2012,G1055,362448,Ordinari,Aprovat,6.5,0
4273,2012,G1055,362449,Ordinari,Notable,7.6,0
4273,2012,G1055,362450,Ordinari,Aprovat,5.1,0
4273,2012,G1055,362451,Ordinari,Notable,8.6,0
4273,2013,G1055,362452,Ordinari,Excel·lent,9,0
4273,2013,G1055,362453,Ordinari,Notable,8,0
4273,2013,G1055,362454,Ordinari,Notable,8.3,0
4273,2013,G1055,362456,Ordinari,Notable,7.7,0
4273,2013,G1055,362458,Ordinari,Notable,7.8,0
4273,2013,G1055,362459,Ordinari,Notable,7.3,0
4273,2013,G1055,362461,Ordinari,Matrícula d'Honor,10,0
4273,2013,G1055,362469,Ordinari,Aprovat,5,0
4273,2013,G1055,399004,Reconeixement de crèdits,,0,0
4273,2014,G1055,362460,Ordinari,Aprovat,5.8,0
4273,2014,G1055,362462,Ordinari,Notable,8.3,0
4273,2014,G1055,362463,Ordinari,Notable,8.5,0
4273,2014,G1055,362465,Ordinari,Excel·lent,9.2,0
4273,2014,G1055,362466,Ordinari,Notable,8.2,0
4273,2014,G1055,362467,Ordinari,Aprovat,6.1,0
4273,2014,G1055,362470,Ordinari,Aprovat,6.8,0
4273,2014,G1055,362502,Ordinari,Excel·lent,9,0
4273,2014,G1055,362507,Ordinari,Notable,7.5,0
4274,2012,G1055,362441,Reconeixement d'estudis previs,Excel·lent,9.5,0
4274,2012,G1055,362442,Reconeixement d'estudis previs,Notable,8,0
4274,2012,G1055,362443,Reconeixement d'estudis previs,Notable,8,0
4274,2012,G1055,362444,Reconeixement d'estudis previs,Notable,8,0
4274,2012,G1055,362446,Reconeixement d'estudis previs,Matrícula d'Honor,10,0
4274,2012,G1055,362447,Reconeixement d'estudis previs,Notable,7.5,0
4274,2012,G1055,362448,Reconeixement d'estudis previs,Excel·lent,9.3,0
4274,2012,G1055,362449,Reconeixement d'estudis previs,Notable,8.9,0
4274,2012,G1055,362450,Reconeixement d'estudis previs,Notable,7,0
4274,2012,G1055,362451,Reconeixement d'estudis previs,Notable,8.5,0
4274,2012,G1055,362452,Reconeixement d'estudis previs,Excel·lent,9.3,0
4274,2012,G1055,362453,Reconeixement d'estudis previs,Excel·lent,9.3,0
4274,2012,G1055,362454,Reconeixement d'estudis previs,Notable,8,0
4274,2012,G1055,362456,Reconeixement d'estudis previs,Excel·lent,9.4,0
4274,2012,G1055,362458,Reconeixement d'estudis previs,Excel·lent,9,0
4274,2012,G1055,362459,Reconeixement d'estudis previs,Notable,8.8,0
4274,2012,G1055,362460,Reconeixement d'estudis previs,Excel·lent,9.5,0
4274,2012,G1055,362461,Reconeixement d'estudis previs,Excel·lent,9.4,0
4274,2012,G1055,362462,Reconeixement d'estudis previs,Excel·lent,9.4,0
4274,2012,G1055,362463,Reconeixement d'estudis previs,Excel·lent,9.4,0
4274,2012,G1055,362464,Ordinari,Notable,7,0
4274,2012,G1055,362465,Reconeixement d'estudis previs,Notable,8.3,0
4274,2012,G1055,362466,Reconeixement d'estudis previs,Excel·lent,9.1,0
4274,2012,G1055,362467,Reconeixement d'estudis previs,Notable,8.6,0
4274,2012,G1055,362468,Reconeixement d'estudis previs,Notable,7.5,0
4274,2012,G1055,362469,Reconeixement d'estudis previs,Matrícula d'Honor,9.6,0
4274,2012,G1055,362470,Reconeixement d'estudis previs,Matrícula d'Honor,10,0
4274,2012,G1055,362471,Reconeixement d'estudis previs,Notable,7.5,0
4274,2012,G1055,362477,Ordinari,Aprovat,5,0
4274,2012,G1055,362485,Reconeixement d'estudis previs,Matrícula d'Honor,9.5,0
4274,2012,G1055,362489,Reconeixement d'estudis previs,Notable,8,0
4274,2012,G1055,362503,Ordinari,Notable,7,0
4274,2012,G1055,362507,Reconeixement d'estudis previs,Notable,8.5,0
4274,2012,G1055,362766,Ordinari,Notable,8,0
4274,2012,G1055,399004,Reconeixement d'estudis previs,,0,0
4274,2014,G1055,362455,Ordinari,Aprovat,6.1,0
4274,2014,G1055,362457,Febrer,No presentat,0,0
4274,2014,G1055,362457,Ordinari,Aprovat,6.1,0
4274,2014,G1055,362484,Ordinari,Notable,7.5,0
4274,2014,G1055,362765,Ordinari,Suspens,2,0
4275,2012,G1055,362441,Ordinari,Aprovat,5.5,0
4275,2012,G1055,362442,Ordinari,Notable,7.5,0
4275,2012,G1055,362443,Ordinari,Notable,8,0
4275,2012,G1055,362444,Ordinari,Aprovat,5,0
4275,2012,G1055,362446,Ordinari,Notable,7,0
4275,2012,G1055,362447,Ordinari,Aprovat,5,0
4275,2012,G1055,362448,Ordinari,Aprovat,5,0
4275,2012,G1055,362449,Ordinari,Aprovat,5.4,0
4275,2012,G1055,362450,Ordinari,Aprovat,5,0
4275,2012,G1055,362451,Ordinari,Aprovat,6.3,0
4275,2013,G1055,362452,Ordinari,Aprovat,5.5,0
4275,2013,G1055,362453,Ordinari,Aprovat,6.2,0
4275,2013,G1055,362454,Ordinari,Aprovat,5.5,0
4275,2013,G1055,362456,Ordinari,Aprovat,6.7,0
4275,2013,G1055,362458,Ordinari,Aprovat,6,0
4275,2013,G1055,362459,Ordinari,Aprovat,5.2,0
4275,2013,G1055,362461,Ordinari,Notable,7.5,0
4275,2013,G1055,362469,Ordinari,Aprovat,5,0
4275,2014,G1055,362460,Ordinari,Aprovat,5,0
4275,2014,G1055,362462,Ordinari,Aprovat,5.5,0
4275,2014,G1055,362463,Ordinari,Aprovat,5,0
4275,2014,G1055,362465,Ordinari,Aprovat,6,0
4275,2014,G1055,362466,Ordinari,Suspens,4,0
4275,2014,G1055,362467,Ordinari,Aprovat,5,0
4275,2014,G1055,362470,Ordinari,Notable,7.5,0
4275,2014,G1055,362491,Ordinari,No presentat,0,0
4275,2014,G1055,362507,Ordinari,Aprovat,5,0
4277,2012,G1055,362441,Ordinari,Aprovat,5.6,0
4277,2012,G1055,362442,Ordinari,Aprovat,6.7,0
4277,2012,G1055,362443,Ordinari,Aprovat,5,0
4277,2012,G1055,362444,Ordinari,Aprovat,6,0
4277,2012,G1055,362446,Ordinari,Aprovat,5,0
4277,2012,G1055,362447,Ordinari,Aprovat,5.9,0
4277,2012,G1055,362448,Ordinari,No presentat,0,0
4277,2012,G1055,362449,Ordinari,Aprovat,6.8,0
4277,2012,G1055,362450,Ordinari,Aprovat,5.3,0
4277,2012,G1055,362451,Ordinari,Aprovat,5,0
4277,2013,G1055,362448,Ordinari,Aprovat,5,0
4277,2013,G1055,362452,Ordinari,Aprovat,5.5,0
4277,2013,G1055,362453,Ordinari,Suspens,3.3,0
4277,2013,G1055,362454,Ordinari,Aprovat,5.2,0
4277,2013,G1055,362456,Ordinari,Notable,7.8,0
4277,2013,G1055,362459,Ordinari,Aprovat,5.6,0
4277,2013,G1055,362461,Ordinari,Aprovat,6,0
4277,2013,G1055,362469,Ordinari,Aprovat,6,0
4277,2014,G1055,362453,Ordinari,Aprovat,6,0
4277,2014,G1055,362458,Ordinari,Aprovat,6.5,0
4277,2014,G1055,362460,Ordinari,Notable,7,0
4277,2014,G1055,362462,Ordinari,Matrícula d'Honor,9,0
4277,2014,G1055,362463,Ordinari,Excel·lent,9,0
4277,2014,G1055,362465,Ordinari,Excel·lent,9,0
4277,2014,G1055,362466,Ordinari,Notable,7.3,0
4277,2014,G1055,362467,Ordinari,Notable,7,0
4277,2014,G1055,362470,Ordinari,Excel·lent,9,0
4277,2014,G1055,362485,Ordinari,Excel·lent,9,0
4277,2014,G1055,362507,Ordinari,Aprovat,5.5,0
4281,2012,G1055,362441,Ordinari,Aprovat,5.6,0
4281,2012,G1055,362442,Ordinari,Notable,7,0
4281,2012,G1055,362443,Ordinari,Aprovat,6.7,0
4281,2012,G1055,362444,Ordinari,Aprovat,5.3,0
4281,2012,G1055,362446,Ordinari,Notable,7.4,0
4281,2012,G1055,362447,Ordinari,Aprovat,5.7,0
4281,2012,G1055,362448,Ordinari,Aprovat,6.5,0
4281,2012,G1055,362449,Ordinari,Aprovat,6.4,0
4281,2012,G1055,362450,Ordinari,Aprovat,6,0
4281,2012,G1055,362451,Ordinari,Aprovat,5.2,0
4281,2013,G1055,362452,Ordinari,Aprovat,5,0
4281,2013,G1055,362453,Ordinari,Notable,7.5,0
4281,2013,G1055,362454,Ordinari,Aprovat,5,0
4281,2013,G1055,362456,Ordinari,Notable,7.6,0
4281,2013,G1055,362458,Ordinari,Aprovat,6.5,0
4281,2013,G1055,362459,Ordinari,Aprovat,5.8,0
4281,2013,G1055,362461,Ordinari,Notable,7.2,0
4281,2013,G1055,362469,Ordinari,Aprovat,5,0
4281,2014,G1055,362460,Ordinari,Aprovat,5.5,0
4281,2014,G1055,362462,Ordinari,Notable,7,0
4281,2014,G1055,362463,Ordinari,Aprovat,6.2,0
4281,2014,G1055,362465,Ordinari,Suspens,0,0
4281,2014,G1055,362466,Ordinari,Aprovat,5.5,0
4281,2014,G1055,362467,Ordinari,Aprovat,6.6,0
4281,2014,G1055,362470,Ordinari,Aprovat,5.7,0
4281,2014,G1055,362507,Ordinari,Aprovat,6.1,0
4281,2014,G1055,364728,Ordinari,Aprovat,6.9,0
4282,2012,G1055,362441,Ordinari,No presentat,0,0
4282,2012,G1055,362442,Ordinari,Aprovat,5,0
4282,2012,G1055,362443,Ordinari,Aprovat,6.5,0
4282,2012,G1055,362444,Ordinari,Suspens,1.3,0
4282,2012,G1055,362446,Ordinari,Notable,8,0
4282,2012,G1055,362447,Ordinari,Suspens,2.5,0
4282,2012,G1055,362448,Ordinari,Aprovat,5.4,0
4282,2012,G1055,362449,Ordinari,Notable,7.6,0
4282,2012,G1055,362450,Ordinari,No presentat,0,0
4282,2012,G1055,362451,Ordinari,Suspens,3.4,0
4282,2013,G1055,362441,Ordinari,Aprovat,6.5,0
4282,2013,G1055,362444,Ordinari,No presentat,0,0
4282,2013,G1055,362447,Ordinari,No presentat,0,0
4282,2013,G1055,362450,Ordinari,No presentat,0,0
4282,2013,G1055,362451,Ordinari,No presentat,0,0
4282,2013,G1055,362452,Ordinari,No presentat,0,0
4282,2013,G1055,362456,Ordinari,Suspens,2,0
4282,2013,G1055,362461,Ordinari,No presentat,0,0
4282,2013,G1055,362469,Ordinari,No presentat,0,0
4284,2012,G1055,362441,Ordinari,Notable,7,0
4284,2012,G1055,362444,Ordinari,Aprovat,6,0
4284,2012,G1055,362446,Ordinari,Suspens,4.5,0
4284,2012,G1055,362447,Ordinari,Aprovat,5,0
4284,2012,G1055,362448,Ordinari,Aprovat,5.5,0
4284,2012,G1055,362450,Ordinari,Aprovat,6,0
4284,2012,G1055,362451,Ordinari,Aprovat,5,0
4284,2013,G1055,362442,Reconeixement itinerari doble,Aprovat,5.1,0
4284,2013,G1055,362443,Reconeixement itinerari doble,Notable,8.5,0
4284,2013,G1055,362446,Ordinari,Notable,7,0
4284,2013,G1055,362449,Ordinari,Aprovat,5.5,0
4284,2013,G1055,362452,Ordinari,Aprovat,5,0
4284,2013,G1055,362454,Ordinari,Aprovat,5.6,0
4284,2013,G1055,362459,Ordinari,Aprovat,6.5,0
4284,2013,G1055,362461,Ordinari,Notable,7.1,0
4286,2012,G1055,362443,Ordinari,Suspens,4,0
4286,2012,G1055,362447,Ordinari,Suspens,0,0
4286,2012,G1055,362448,Ordinari,Suspens,1,0
4286,2012,G1055,362449,Ordinari,Suspens,2.3,0
4286,2012,G1055,362450,Ordinari,No presentat,0,0
4287,2012,G1055,362441,Ordinari,Notable,7.2,0
4287,2012,G1055,362442,Ordinari,Notable,8,0
4287,2012,G1055,362443,Ordinari,Suspens,3,0
4287,2012,G1055,362444,Ordinari,Aprovat,5.3,0
4287,2012,G1055,362446,Ordinari,Aprovat,5.5,0
4287,2012,G1055,362447,Ordinari,Suspens,4.1,0
4287,2012,G1055,362448,Ordinari,Aprovat,6,0
4287,2012,G1055,362449,Ordinari,Aprovat,6.2,0
4287,2012,G1055,362450,Ordinari,Aprovat,5.1,0
4287,2012,G1055,362451,Ordinari,Aprovat,5,0
4287,2013,G1055,362443,Ordinari,Notable,7,0
4287,2013,G1055,362447,Ordinari,Aprovat,6,0
4287,2013,G1055,362447,Ordinari,Suspens,3,0
4287,2013,G1055,362452,Ordinari,Suspens,3,0
4287,2013,G1055,362453,Ordinari,Suspens,1.9,0
4287,2013,G1055,362454,Ordinari,Suspens,2.5,0
4287,2013,G1055,362456,Ordinari,Aprovat,6.3,0
4287,2013,G1055,362458,Ordinari,Aprovat,5,0
4287,2013,G1055,362459,Ordinari,Aprovat,5,0
4287,2013,G1055,362461,Ordinari,Aprovat,6.1,0
4287,2013,G1055,362469,Ordinari,Suspens,3,0
4287,2014,G1055,362452,Ordinari,Aprovat,5,0
4287,2014,G1055,362453,Ordinari,Aprovat,5,0
4287,2014,G1055,362454,Ordinari,Aprovat,5,0
4287,2014,G1055,362460,Ordinari,Suspens,1.6,0
4287,2014,G1055,362462,Ordinari,Aprovat,6.3,0
4287,2014,G1055,362467,Ordinari,Suspens,4.5,0
4287,2014,G1055,362469,Ordinari,Notable,7,0
4287,2014,G1055,362470,Ordinari,Suspens,4.3,0
4287,2014,G1055,362766,Ordinari,Notable,8,0
4288,2012,G1055,362441,Ordinari,Aprovat,6.1,0
4288,2012,G1055,362442,Ordinari,Notable,7,0
4288,2012,G1055,362443,Ordinari,Aprovat,5,0
4288,2012,G1055,362444,Ordinari,Aprovat,5,0
4288,2012,G1055,362446,Ordinari,Aprovat,6,0
4288,2012,G1055,362447,Ordinari,Aprovat,6.3,0
4288,2012,G1055,362448,Ordinari,Suspens,4.3,0
4288,2012,G1055,362449,Ordinari,Suspens,4,0
4288,2012,G1055,362450,Ordinari,Aprovat,5,0
4288,2012,G1055,362451,Ordinari,Aprovat,5,0
4288,2013,G1055,362448,Ordinari,Aprovat,5,0
4288,2013,G1055,362449,Ordinari,Notable,7,0
4288,2013,G1055,362452,Ordinari,Aprovat,5,0
4288,2013,G1055,362453,Ordinari,Suspens,1,0
4288,2013,G1055,362454,Ordinari,Aprovat,5,0
4288,2013,G1055,362456,Ordinari,Aprovat,6,0
4288,2013,G1055,362461,Ordinari,Aprovat,6.1,0
4288,2013,G1055,362469,Ordinari,Suspens,1.5,0
4288,2014,G1055,362453,Ordinari,Aprovat,5,0
4288,2014,G1055,362458,Ordinari,Notable,7,0
4288,2014,G1055,362459,Ordinari,Aprovat,5,0
4288,2014,G1055,362462,Ordinari,Aprovat,6.5,0
4288,2014,G1055,362465,Ordinari,Aprovat,6.6,0
4288,2014,G1055,362466,Ordinari,Aprovat,6,0
4288,2014,G1055,362467,Ordinari,Notable,7.9,0
4288,2014,G1055,362469,Ordinari,Notable,7,0
4288,2014,G1055,362477,Ordinari,Notable,8.1,0
4288,2014,G1055,362507,Ordinari,Suspens,1.5,0
4289,2012,G1055,362441,Ordinari,Aprovat,6.1,0
4289,2012,G1055,362442,Ordinari,Aprovat,6.4,0
4289,2012,G1055,362443,Ordinari,Aprovat,5,0
4289,2012,G1055,362444,Ordinari,Suspens,3.5,0
4289,2012,G1055,362446,Ordinari,Suspens,4,0
4289,2012,G1055,362447,Ordinari,Suspens,2,0
4289,2012,G1055,362448,Ordinari,Aprovat,5,0
4289,2012,G1055,362449,Ordinari,Aprovat,5.8,0
4289,2012,G1055,362450,Ordinari,Suspens,4.3,0
4289,2012,G1055,362451,Ordinari,Suspens,3.6,0
4289,2013,G1055,362444,Ordinari,Aprovat,5,0
4289,2013,G1055,362446,Ordinari,Aprovat,5,0
4289,2013,G1055,362447,Ordinari,Aprovat,5,0
4289,2013,G1055,362450,Ordinari,Aprovat,5,0
4289,2013,G1055,362451,Ordinari,Aprovat,6.3,0
4289,2013,G1055,362453,Ordinari,Suspens,0.9,0
4289,2013,G1055,362456,Ordinari,Suspens,3,0
4289,2013,G1055,362458,Ordinari,Notable,7,0
4289,2013,G1055,362459,Ordinari,Aprovat,5,0
4289,2013,G1055,362469,Ordinari,Suspens,1,0
4289,2014,G1055,362452,Ordinari,Suspens,4,0
4289,2014,G1055,362453,Ordinari,Notable,7.2,0
4289,2014,G1055,362454,Ordinari,Aprovat,6,0
4289,2014,G1055,362456,Ordinari,Aprovat,5,0
4289,2014,G1055,362461,Ordinari,Aprovat,5,0
4289,2014,G1055,362462,Ordinari,Aprovat,6.5,0
4289,2014,G1055,362463,Ordinari,Aprovat,5,0
4289,2014,G1055,362466,Ordinari,Aprovat,6,0
4289,2014,G1055,362469,Ordinari,Notable,7,0
4289,2014,G1055,362470,Ordinari,Aprovat,5,0
4292,2012,G1055,362441,Ordinari,Aprovat,6.6,0
4292,2012,G1055,362442,Ordinari,Notable,7,0
4292,2012,G1055,362443,Ordinari,No presentat,0,0
4292,2012,G1055,362444,Ordinari,Notable,8.5,0
4292,2012,G1055,362446,Ordinari,Aprovat,6.1,0
4292,2012,G1055,362447,Ordinari,No presentat,0,0
4292,2012,G1055,362448,Ordinari,No presentat,0,0
4292,2012,G1055,362449,Ordinari,No presentat,0,0
4292,2012,G1055,362450,Ordinari,No presentat,0,0
4292,2012,G1055,362451,Ordinari,Notable,7,0
4294,2012,G1055,362441,Ordinari,Suspens,3.8,0
4294,2012,G1055,362442,Ordinari,Aprovat,6.5,0
4294,2012,G1055,362443,Ordinari,No presentat,0,0
4294,2012,G1055,362444,Ordinari,Suspens,3.8,0
4294,2012,G1055,362446,Ordinari,Suspens,3.8,0
4294,2012,G1055,362447,Ordinari,Suspens,1.5,0
4294,2012,G1055,362448,Ordinari,No presentat,0,0
4294,2012,G1055,362449,Ordinari,Suspens,3.2,0
4294,2012,G1055,362450,Ordinari,No presentat,0,0
4294,2012,G1055,362451,Ordinari,Suspens,3.6,0
4295,2012,G1055,362441,Ordinari,Aprovat,6.7,0
4295,2012,G1055,362444,Ordinari,Notable,7.2,0
4295,2012,G1055,362446,Ordinari,Notable,7,0
4295,2012,G1055,362447,Ordinari,Aprovat,6.9,0
4295,2012,G1055,362448,Ordinari,Notable,7.5,0
4295,2012,G1055,362450,Ordinari,Notable,7,0
4295,2012,G1055,362451,Ordinari,Aprovat,6.5,0
4295,2013,G1055,362449,Ordinari,Notable,7,0
4295,2013,G1055,362452,Ordinari,Aprovat,5,0
4295,2013,G1055,362454,Ordinari,Notable,7.1,0
4295,2013,G1055,362461,Ordinari,Notable,8.5,0
4295,2014,G1055,362453,Ordinari,Aprovat,6.9,0
4295,2014,G1055,362458,Ordinari,Notable,7.7,0
4295,2014,G1055,362459,Ordinari,Notable,8.2,0
4295,2014,G1055,362462,Ordinari,Notable,8.2,0
4295,2014,G1055,362463,Ordinari,Notable,8.1,0
4295,2014,G1055,362507,Ordinari,Notable,7,0
4296,2012,G1055,362441,Ordinari,Aprovat,5.1,0
4296,2012,G1055,362442,Ordinari,Notable,7,0
4296,2012,G1055,362443,Ordinari,Notable,7,0
4296,2012,G1055,362444,Ordinari,Aprovat,5,0
4296,2012,G1055,362446,Ordinari,Aprovat,5.9,0
4296,2012,G1055,362447,Ordinari,Aprovat,5.8,0
4296,2012,G1055,362448,Ordinari,Suspens,4,0
4296,2012,G1055,362449,Ordinari,Suspens,4.2,0
4296,2012,G1055,362450,Ordinari,Suspens,3,0
4296,2012,G1055,362451,Ordinari,Aprovat,5.1,0
4296,2013,G1055,362448,Ordinari,Notable,7,0
4296,2013,G1055,362449,Ordinari,Aprovat,5.2,0
4296,2013,G1055,362450,Ordinari,Aprovat,5,0
4296,2013,G1055,362452,Ordinari,Aprovat,5.5,0
4296,2013,G1055,362453,Ordinari,Suspens,4.2,0
4296,2013,G1055,362456,Ordinari,No presentat,0,0
4296,2013,G1055,362458,Ordinari,Aprovat,5,0
4296,2013,G1055,362459,Ordinari,Suspens,0.8,0
4296,2013,G1055,362461,Ordinari,Suspens,3.5,0
4296,2013,G1055,362469,Ordinari,Suspens,0,0
4296,2014,G1055,362453,Ordinari,Aprovat,5,0
4296,2014,G1055,362454,Ordinari,Suspens,1,0
4296,2014,G1055,362456,Ordinari,Suspens,3,0
4296,2014,G1055,362459,Ordinari,Suspens,0,0
4296,2014,G1055,362461,Ordinari,Suspens,1,0
4296,2014,G1055,362462,Ordinari,Aprovat,5,0
4296,2014,G1055,362469,Ordinari,Suspens,0,0
4296,2014,G1055,362470,Ordinari,Aprovat,5,0
4297,2012,G1055,362441,Ordinari,Aprovat,5.8,0
4297,2012,G1055,362442,Ordinari,Aprovat,6.5,0
4297,2012,G1055,362443,Ordinari,Matrícula d'Honor,9.8,0
4297,2012,G1055,362444,Ordinari,Notable,7,0
4297,2012,G1055,362446,Ordinari,Aprovat,6,0
4297,2012,G1055,362447,Ordinari,Aprovat,5.2,0
4297,2012,G1055,362448,Ordinari,Aprovat,5,0
4297,2012,G1055,362449,Ordinari,Aprovat,5,0
4297,2012,G1055,362450,Ordinari,Suspens,2,0
4297,2012,G1055,362451,Ordinari,Aprovat,5,0
4297,2013,G1055,362450,Ordinari,Aprovat,5,0
4297,2013,G1055,362452,Ordinari,Aprovat,6,0
4297,2013,G1055,362453,Ordinari,Suspens,4.3,0
4297,2013,G1055,362454,Ordinari,Suspens,4.5,0
4297,2013,G1055,362456,Ordinari,Notable,7,0
4297,2013,G1055,362458,Ordinari,Notable,7,0
4297,2013,G1055,362459,Ordinari,Suspens,3.5,0
4297,2013,G1055,362461,Ordinari,Aprovat,6,0
4297,2013,G1055,362469,Ordinari,No presentat,0,0
4297,2014,G1055,362453,Ordinari,Notable,7,0
4297,2014,G1055,362454,Ordinari,Aprovat,5.7,0
4297,2014,G1055,362459,Ordinari,Aprovat,5.3,0
4297,2014,G1055,362462,Ordinari,Notable,7,0
4297,2014,G1055,362463,Ordinari,Aprovat,6,0
4297,2014,G1055,362467,Ordinari,Aprovat,5.8,0
4297,2014,G1055,362469,Ordinari,Notable,7.5,0
4297,2014,G1055,362507,Ordinari,Aprovat,6,0
4297,2014,G1055,362507,Ordinari,Suspens,3.6,0
4298,2012,G1055,362441,Ordinari,Aprovat,5.6,0
4298,2012,G1055,362442,Ordinari,Aprovat,6.5,0
4298,2012,G1055,362443,Ordinari,No presentat,0,0
4298,2012,G1055,362444,Ordinari,Aprovat,5,0
4298,2012,G1055,362446,Ordinari,Suspens,3,0
4298,2012,G1055,362447,Ordinari,No presentat,0,0
4298,2012,G1055,362448,Ordinari,No presentat,0,0
4298,2012,G1055,362449,Ordinari,Suspens,0.7,0
4298,2012,G1055,362450,Ordinari,Suspens,0.3,0
4298,2012,G1055,362451,Ordinari,Suspens,2.5,0
4298,2013,G1055,362443,Ordinari,Notable,7,0
4298,2013,G1055,362446,Ordinari,Aprovat,5.5,0
4298,2013,G1055,362447,Ordinari,No presentat,0,0
4298,2013,G1055,362448,Ordinari,Suspens,3.2,0
4298,2013,G1055,362449,Ordinari,Suspens,3,0
4298,2013,G1055,362450,Ordinari,Suspens,2,0
4298,2013,G1055,362451,Ordinari,Aprovat,5,0
4298,2013,G1055,362458,Ordinari,Notable,7,0
4298,2014,G1055,362447,Ordinari,Aprovat,5,0
4298,2014,G1055,362448,Ordinari,Aprovat,5,0
4298,2014,G1055,362449,Ordinari,Notable,7,0
4298,2014,G1055,362450,Ordinari,Suspens,1,0
4298,2014,G1055,362452,Ordinari,Suspens,3,0
4298,2014,G1055,362454,Ordinari,Suspens,2.4,0
4298,2014,G1055,362456,Ordinari,Suspens,4.5,0
4298,2014,G1055,362459,Ordinari,Aprovat,5,0
4298,2014,G1055,362461,Ordinari,Aprovat,5.2,0
4299,2012,G1055,362441,Ordinari,Aprovat,5.3,0
4299,2012,G1055,362442,Ordinari,Aprovat,5,0
4299,2012,G1055,362443,Ordinari,Suspens,3.5,0
4299,2012,G1055,362444,Ordinari,Aprovat,5,0
4299,2012,G1055,362446,Ordinari,Aprovat,5,0
4299,2012,G1055,362447,Ordinari,Suspens,3.5,0
4299,2012,G1055,362448,Ordinari,Aprovat,6.5,0
4299,2012,G1055,362449,Ordinari,Aprovat,5,0
4299,2012,G1055,362450,Ordinari,Aprovat,5,0
4299,2012,G1055,362451,Ordinari,Aprovat,6.4,0
4299,2013,G1055,362443,Ordinari,Aprovat,5,0
4299,2013,G1055,362447,Ordinari,Aprovat,6.8,0
4299,2013,G1055,362452,Ordinari,Aprovat,5.2,0
4299,2013,G1055,362453,Ordinari,Suspens,4,0
4299,2013,G1055,362454,Ordinari,Aprovat,5.5,0
4299,2013,G1055,362456,Ordinari,Aprovat,5.5,0
4299,2013,G1055,362458,Ordinari,Aprovat,6,0
4299,2013,G1055,362461,Ordinari,Aprovat,6.3,0
4299,2013,G1055,362469,Ordinari,Aprovat,5,0
4299,2014,G1055,362453,Ordinari,Aprovat,6,0
4299,2014,G1055,362453,Ordinari,Suspens,3,0
4299,2014,G1055,362459,Ordinari,Aprovat,5.6,0
4299,2014,G1055,362462,Ordinari,Aprovat,5,0
4299,2014,G1055,362463,Ordinari,Notable,7,0
4299,2014,G1055,362465,Ordinari,Aprovat,6.2,0
4299,2014,G1055,362466,Ordinari,Aprovat,6.4,0
4299,2014,G1055,362467,Ordinari,Aprovat,6.1,0
4299,2014,G1055,362470,Ordinari,Notable,7,0
4299,2014,G1055,362477,Ordinari,Notable,8.5,0
4299,2014,G1055,362507,Ordinari,Notable,7,0
4300,2012,G1055,362441,Ordinari,Aprovat,6.4,0
4300,2012,G1055,362442,Ordinari,Notable,7,0
4300,2012,G1055,362443,Ordinari,Aprovat,5,0
4300,2012,G1055,362444,Ordinari,Aprovat,5,0
4300,2012,G1055,362446,Ordinari,Aprovat,5,0
4300,2012,G1055,362447,Ordinari,Aprovat,5.6,0
4300,2012,G1055,362448,Ordinari,Suspens,3.7,0
4300,2012,G1055,362449,Ordinari,Aprovat,5.6,0
4300,2012,G1055,362450,Ordinari,Aprovat,5.1,0
4300,2012,G1055,362451,Ordinari,Suspens,3.2,0
4300,2013,G1055,362448,Ordinari,Aprovat,5,0
4300,2013,G1055,362451,Ordinari,Notable,7,0
4300,2013,G1055,362452,Ordinari,Aprovat,6.5,0
4300,2013,G1055,362453,Ordinari,Notable,7.6,0
4300,2013,G1055,362454,Ordinari,Notable,7,0
4300,2013,G1055,362456,Ordinari,Aprovat,6.3,0
4300,2013,G1055,362458,Ordinari,Aprovat,6.5,0
4300,2013,G1055,362459,Ordinari,Notable,7.4,0
4300,2013,G1055,362461,Ordinari,Aprovat,6,0
4300,2013,G1055,362469,Ordinari,Excel·lent,9,0
4300,2014,G1055,362460,Ordinari,Aprovat,6.6,0
4300,2014,G1055,362462,Ordinari,Notable,7,0
4300,2014,G1055,362463,Ordinari,Notable,7,0
4300,2014,G1055,362465,Ordinari,Aprovat,6.3,0
4300,2014,G1055,362466,Ordinari,Notable,8,0
4300,2014,G1055,362467,Ordinari,Notable,8.3,0
4300,2014,G1055,362470,Ordinari,Aprovat,6.4,0
4300,2014,G1055,362495,Ordinari,Notable,8.5,0
4300,2014,G1055,362507,Ordinari,Aprovat,5.5,0
4302,2012,G1055,362441,Ordinari,Aprovat,6.9,0
4302,2012,G1055,362444,Ordinari,Notable,7,0
4302,2012,G1055,362446,Ordinari,Aprovat,6,0
4302,2012,G1055,362447,Ordinari,Aprovat,5.9,0
4302,2012,G1055,362448,Ordinari,Aprovat,6.2,0
4302,2012,G1055,362450,Ordinari,Notable,7.7,0
4302,2012,G1055,362451,Ordinari,Notable,7,0
4302,2013,G1055,362449,Ordinari,Aprovat,5,0
4302,2013,G1055,362452,Ordinari,Aprovat,5,0
4302,2013,G1055,362454,Ordinari,Suspens,4.3,0
4302,2013,G1055,362461,Ordinari,Aprovat,5.7,0
4302,2014,G1055,362453,Ordinari,Aprovat,5.2,0
4302,2014,G1055,362454,Ordinari,Aprovat,5,0
4302,2014,G1055,362458,Ordinari,Aprovat,5,0
